"recipeID","instructions"
"5657","heat oil pan mediumhigh combine spice toss shrimp add shrimp hot pan cook second per side opaque remove shrimp add scallion garlic ginger pan cook minute return shrimp pan toss mix vegetable saute cook firm touch pink serve immediately rice orzo"
"5659","cook rice accord package direction omit salt fat rice cook combine water curry paste medium bowl add shrimp toss coat place large nonstick skillet coat cook spray mediumhigh heat hot add shrimp mixture saut minute add slice asparagus green onion cover cook minute asparagus crisptender stir salt coconut milk cook minute thoroughly heat stir occasionally serve rice"
"5660","preheat oven prepare shrimp peel devein shrimp leave tail intact rinse shrimp cold water drain paper towel spin-dry combine cornstarch salt red pepper shallow dish stir whisk place egg white medium bowl beat mixer mediumhigh speed frothy minute place coconut shallow dish work one shrimp time dredge cornstarch mixture dip egg white dredge coconut press gently finger place shrimp bake sheet coat cook spray repeat procedure remain shrimp cornstarch mixture egg white coconut lightly coat shrimp cook spray bake minute shrimp do turn minute prepare salsa combine pineapple remain ingredient medium bowl stir combine"
"5661","bring cup water boil medium saucepan high heat cover uncover slowly whisk grit teaspoon salt teaspoon pepper reduce heat medium low cook stir occasionally thicken minute stir parmesan tablespoon butter remove heat season salt pepper cover keep warm meanwhile season shrimp salt pepper melt remain tablespoon butter large skillet mediumhigh heat add shrimp garlic cayenne use cook toss shrimp pink minute remove heat add tablespoon water lemon juice parsley stir coat shrimp sauce season salt pepper divide grit among shallow bowl top shrimp sauce serve lemon wedge"
"5663","combine cup olive oil next ingredient large bowl toss good cover plastic wrap chill less hour hour preheat oven place x inch jellyroll pan oven minute extremely hot carefully spread shrimp single layer across pan bake minute stir halfway cook remove oven immediately add stock water butter remain tablespoon olive oil pan stir good serve shallow bowl good bread cold beer spin-dry german riesling"
"5664","fill large bowl halfway ice water pour qt water dutch oven squeeze juice lemon dutch oven stir lemon half black peppercorn bay leave salt bring boil mediumhigh heat remove heat add shrimp cover let stand minute just shrimp turn pink stir shrimp ice water let stand minute peel devein shrimp"
"5665","heat large dutch oven mediumhigh heat add oil pan swirl coat add onion bell pepper saut minute vegetable tender stir frequently add garlic cook second stir constantly add shrimp pan cook second stir frequently add rice next ingredient broth bring rice mixture boil cover pan reduce heat simmer minute rice do remove heat stir pea lemon juice"
"5666","drain sundried tomato sieve bowl reserve oil place tablespoon reserve oil food processor coarse chop cup tomato add food processor place remain oil sundried tomato sundried tomato jar reserve another use add cilantro rind juice curry food processor process smooth combine tomato mixture shrimp large ziptop plastic bag seal marinate refrigerator hour turn bag occasionally remove shrimp bag discard marinade prepare grill mediumhigh heat place shrimp grill rack coat cook spray grill minute side do"
"5667","preheat oven fit wonton wrapper mini muffin cup coat cook spray press wrapper side cup bake minute lightly brown keep wontons muffin cup combine cheese remain ingredient spoon tablespoon cheese mixture wonton cup bake minute cheese melt remove muffin cup serve immediately"
"5668","preheat oven stack wrap tortilla foil heat warm heat large wok skillet hot touch add tablespoon oil heat smoke add shrimp stirfry high heat lightly brown cook minute scrape shrimp onto large platter add tablespoon oil wok stir egg season salt pepper add wok cook stir large soft curd form minute scrape egg onto platter shrimp add tablespoon vegetable oil wok add ginger garlic mushroom stirfry high heat lightly brown minute add remain tablespoon oil add coleslaw mix scallion season salt pepper stirfry cabbage just wilt still crunchy minute return shrimp egg wok add tablespoon hoisin sauce stirfry just combine transfer moo shu shrimp large bowl serve warm tortilla cilantro leave hoisin sauce"
"5669","combine first ingredient large nonstick skillet bring boil cook minute add shrimp cover cook minute shrimp do stir occasionally spoon mixture bowl chill stir parsley serve"
"5670","heat large nonstick skillet mediumhigh heat add oil pan add garlic shrimp stirfry minute add onion soy sauce honey sambal oelek stirfry minute shrimp do"
"5671","im back mexico wonderful time relax sun week family say go fry pan fire immediately jump bunch family obligation back colorado fortunately cook photograph recipe prior trip ill share now can get back kitchen first simple oven bake shrimp scampi start lay shrimp single layer bake dish cover mince garlic parsleynext cover breadcrumb parmigiano cheese drizzle melt butter bake shrimp just cook minutesyoull know do shrimp will turn white cheese will melt mention garlic aroma waft kitchenyou can eat scampi plain serve pasta simple sauce lightly heat fresh tomato like either way simple deliciousshrimp scampi serve large shrimp peel deveined clove garlic mince tablespoon chop fresh parsley cup grate parmigiano reggiano cheese cup bread crumb tablespoon melt butter spread shrimp single layer back dish sprinkle garlic parsley cover cheese breadcrumb drizzle melt butter top bake degree shrimp cook minute serve alone pastafacebook twitter google pinterest pocket email one comment comment fee name requiredmail will publish requiredwebsite previous next"
"5672","start cook rice follow package instruction pulse garlic water teaspoon salt blender just pulse can still see chunk garlic pour shrimp marinate marinate minute strain water shrimp garlic mixture add lime juice finely slice lemongrass jalapeo teaspoon salt shrimp mixture heat tbsp olive oil high heat large saut pan add shrimp cook one minute add small can coconut milk cook second mix teaspoon red chili powder sauce put rice large bowl mix 2 ounce can coconut milk cook rice serve shrimp rice garnish chop fresh cilantro optional"
"5673","preheat oven degree frinse drain chickpea toss one tablespoon olive oil teaspoon salt arrange chickpea layer bottom bake dish bake minute goldenmeanwhile toss shrimp one tablespoon olive oil juice one lemon garlic lemon zest red pepper flake one teaspoon salt large bowl allow shrimp mixture marinate minutesonce chickpea finish bake spread shrimp mixture roast chickpea place lemon slice top return dish oven bake minute long shrimp pink color do cook squeeze additional lemon juice top garnish chop parsley enjoy"
"5674","make season mix together salt paprika cumin curry powder cayenne cinnamon sprinkle shrimp toss combinefor grill preheat grill medium heat spray cook spray prevent shrimp stick thread shrimp skewer place grill minute pink turn cook additional second minute depend like squeeze lime juice top garnish chop cilantro desiredfor pan fry large skillet melt tablespoon light butter mediumhigh heat add shrimp cook stir occasionally minute shrimp opaque throughout squeeze lime juice top garnish chop cilantro desire enjoy"
"5678","heat cover quart pot water boil high add teaspoon saltin inch skillet melt tablespoon margarine mediumhigh add bread crumb cook minute golden brown stir frequently stir pinch salt freshly grind black pepper transfer platein skillet melt tablespoon margarine medium stir onion teaspoon salt cover cook minute golden tender stir occasionallymeanwhile add pasta boil water pot cook minute little minimum time label direct stir occasionally add shrimp broccoli cook minute reserve cup pasta cook water drain pasta mixture return pot add onion mixture reserve cook water teaspoon salt teaspoon freshly grind black pepper remain tablespoon margarine cook medium minute toss coat serve top reserve toast bread crumb"
